full_name,cc_score,party,role,state,cc_score_state_mean,color,x_score,x,y,index,vy,vx,full_name_upper
Tony Luetkemeyer,0,Republican,Senator,Missouri,27.21085105,red,0,15.7287092,-25.96403896,1799,-0.022156994,0.023305811,TONY LUETKEMEYER
Brian Williams,84.6,Democrat,Senator,Missouri,27.21085105,blue,84.6,424.6067694,5.879713152,1800,0.00097972,0.00149919,BRIAN WILLIAMS
Marlene Terry,42.9,Democrat,Representative,Missouri,27.21085105,blue,42.9,214.4999999,7.983532269,1801,0.00038273,2.21E-10,MARLENE TERRY
Patricia Pike,2.3,Republican,Representative,Missouri,27.21085105,red,2.3,22.40099307,34.82640712,1802,0.036992154,-0.001194211,PATRICIA PIKE
Dean Plocher,2.6,Republican,Representative,Missouri,27.21085105,red,2.6,22.55732075,-22.08104332,1803,-0.032635226,0.009042588,DEAN PLOCHER
Hardy Billington,0,Republican,Representative,Missouri,27.21085105,red,0,10.58886858,-0.280307856,1804,-0.047291583,0.145475354,HARDY BILLINGTON
Mike Moon,31,Republican,Senator,Missouri,27.21085105,red,31,155,0,1805,0,0,MIKE MOON
Rick Brattin,0,Republican,Senator,Missouri,27.21085105,red,0,-1.460158532,50.71710189,1806,0.030788995,-0.015404506,RICK BRATTIN
Jeanie Riddle,5.6,Republican,Senator,Missouri,27.21085105,red,5.6,38.15066719,-4.93107496,1807,0.008909267,0.02453406,JEANIE RIDDLE
Jamie Burger,0,Republican,Representative,Missouri,27.21085105,red,0,-18.22162458,18.66381417,1808,0.021096765,-0.015715922,JAMIE BURGER
Allen Andrews,0,Republican,Representative,Missouri,27.21085105,red,0,0.742492098,-48.59893532,1809,-0.034290891,-0.011915471,ALLEN ANDREWS
Karla May,83.3,Democrat,Senator,Missouri,27.21085105,blue,83.3,414.1595965,-6.200877006,1810,0.000913763,0.00024839,KARLA MAY
Eric Burlison,0,Republican,Senator,Missouri,27.21085105,red,0,-0.866134387,29.97820622,1811,0.024619543,-0.026529975,ERIC BURLISON
Wes Rogers,100,Democrat,Representative,Missouri,27.21085105,blue,100,502.3719016,-12.80278771,1812,-0.002666135,0.001568858,WES ROGERS
Ann Kelley,0,Republican,Representative,Missouri,27.21085105,red,0,1.60391828,37.49768049,1813,0.034720487,-0.040092668,ANN KELLEY
Greg Razer,83.9,Democrat,Senator,Missouri,27.21085105,blue,83.9,421.9918663,-7.706188063,1814,-0.000300093,0.000590695,GREG RAZER
Mike Stephens,0,Republican,Representative,Missouri,27.21085105,red,0,8.846550331,-21.66854461,1815,-0.031048125,0.00152389,MIKE STEPHENS
Peter Merideth,93.8,Democrat,Representative,Missouri,27.21085105,blue,93.8,468.8087505,3.883499299,1816,9.72E-05,-2.15E-07,PETER MERIDETH
Jill Schupp,100,Democrat,Senator,Missouri,27.21085105,blue,100,509.4992194,1.214040578,1817,0.003123567,0.004782729,JILL SCHUPP
John Simmons,5.6,Republican,Representative,Missouri,27.21085105,red,5.6,35.82758229,8.858113153,1818,0.014887144,0.032336925,JOHN SIMMONS
Dan Stacy,0,Republican,Representative,Missouri,27.21085105,red,0,16.01719198,-10.87072299,1819,-0.04335802,0.060689347,DAN STACY
Becky Ruth,0,Republican,Representative,Missouri,27.21085105,red,0,-18.15848829,-19.47799874,1820,-0.019438435,-0.006874756,BECKY RUTH
Robert Bromley,0,Republican,Representative,Missouri,27.21085105,red,0,8.457267428,-29.65086312,1821,-0.030963335,-0.00411683,ROBERT BROMLEY
Barbara Washington,92.3,Democrat,Senator,Missouri,27.21085105,blue,92.3,461.5,-2.69E-12,1822,4.20E-15,7.40E-48,BARBARA WASHINGTON
Michael Burton,100,Democrat,Representative,Missouri,27.21085105,blue,100,510.2956016,-12.23436046,1823,-0.006313438,0.003132898,MICHAEL BURTON
Nate Tate,11.1,Republican,Representative,Missouri,27.21085105,red,11.1,55.69651096,-0.153292035,1824,-0.006625956,0.010587743,NATE TATE
Patty Lewis,100,Democrat,Representative,Missouri,27.21085105,blue,100,497.9417678,-6.199213922,1825,1.14E-06,0.00359956,PATTY LEWIS
John Black,0,Republican,Representative,Missouri,27.21085105,red,0,-3.603071594,-5.442044909,1826,0.039627986,0.083887194,JOHN BLACK
Rory Rowland,64.1,Democrat,Representative,Missouri,27.21085105,blue,64.1,320.115853,3.523832608,1827,0.000107323,-4.31E-07,RORY ROWLAND
Tony Lovasco,5,Republican,Representative,Missouri,27.21085105,red,5,30.24694896,-5.996315406,1828,0.017933639,0.022739617,TONY LOVASCO
Bishop Davidson,0,Republican,Representative,Missouri,27.21085105,red,0,-13.8517392,33.93159948,1829,0.037179116,-0.025426559,BISHOP DAVIDSON
Caleb Rowden,3.6,Republican,Senator,Missouri,27.21085105,red,3.6,27.62722085,28.77391831,1830,0.010520573,0.00476545,CALEB ROWDEN
William Eigel,5.6,Republican,Senator,Missouri,27.21085105,red,5.6,36.32137262,-29.82970414,1831,-0.04141342,0.013177256,WILLIAM EIGEL
Cindy O'Laughlin,0,Republican,Senator,Missouri,27.21085105,red,0,-12.68165367,12.92542641,1832,0.016402075,-0.019768887,CINDY O'LAUGHLIN
Sandy Crawford,3.2,Republican,Senator,Missouri,27.21085105,red,3.2,22.85934204,13.86852078,1833,0.00851142,0.033930459,SANDY CRAWFORD
Adam Schnelting,0,Republican,Representative,Missouri,27.21085105,red,0,0.011768057,9.737683118,1834,0.046778679,0.06999389,ADAM SCHNELTING
David Evans,0,Republican,Representative,Missouri,27.21085105,red,0,7.384605663,-53.00275111,1835,-0.033579027,-0.010576906,DAVID EVANS
Mitch Boggs,0,Republican,Representative,Missouri,27.21085105,red,0,-18.44175015,-27.34852026,1836,-0.01795389,-0.009628777,MITCH BOGGS
Barry Hovis,0,Republican,Representative,Missouri,27.21085105,red,0,14.48523622,33.55345747,1837,0.051855631,-0.003649676,BARRY HOVIS
Willard Haley,0,Republican,Representative,Missouri,27.21085105,red,0,-10.97084545,-16.06628965,1838,-0.028692782,-0.002644055,WILLARD HALEY
Michael Johnson,100,Democrat,Representative,Missouri,27.21085105,blue,100,501.5720877,0.913011638,1839,0.000580061,0.0032264,MICHAEL JOHNSON
Lane Roberts,0,Republican,Representative,Missouri,27.21085105,red,0,-8.416886476,28.09274231,1840,0.034330886,-0.027692586,LANE ROBERTS
Rick Roeber,0,Republican,Representative,Missouri,27.21085105,red,0,11.65554719,46.54854258,1841,0.032443916,-0.013731135,RICK ROEBER
Rob Vescovo,0,Republican,Representative,Missouri,27.21085105,red,0,2.587712963,-10.46438739,1842,-0.021675002,0.035618269,ROB VESCOVO
Jessica Karjala,96.6,Democrat,Representative,Montana,42.4651754,blue,96.6,480.1659641,790.4093844,1843,0.005002955,0.003946968,JESSICA KARJALA
Laurie Bishop,100,Democrat,Representative,Montana,42.4651754,blue,100,514.822537,803.4396387,1844,-0.007340928,0.000610435,LAURIE BISHOP
Tom France,100,Democrat,Representative,Montana,42.4651754,blue,100,499.2713916,821.6368622,1845,0.003125191,0.010283403,TOM FRANCE
Scot Kerns,9.1,Republican,Representative,Montana,42.4651754,red,9.1,47.16681337,767.1189609,1846,-0.005965898,0.000575007,SCOT KERNS
Bruce Gillespie,27.3,Republican,Senator,Montana,42.4651754,red,27.3,139.0601733,799.9733777,1847,0.00052247,0.000446726,BRUCE GILLESPIE
Kathy Whitman,27.3,Republican,Representative,Montana,42.4651754,red,27.3,139.3185014,791.5942331,1848,-0.000373314,0.000101426,KATHY WHITMAN
Sharon Greef,30.4,Republican,Representative,Montana,42.4651754,red,30.4,150.010119,786.402331,1849,-0.000105535,-0.000206639,SHARON GREEF
Jim Hamilton,100,Democrat,Representative,Montana,42.4651754,blue,100,496.6531881,814.1449789,1850,0.003417386,0.004630873,JIM HAMILTON
Walt Sales,20,Republican,Senator,Montana,42.4651754,red,20,105.1111847,777.9890226,1851,-0.002773877,0.002918303,WALT SALES
Terry Moore,4.3,Republican,Representative,Montana,42.4651754,red,4.3,19.1793546,782.1992162,1852,-0.001007553,-0.001170934,TERRY MOORE
Joe Read,8.7,Republican,Representative,Montana,42.4651754,red,8.7,39.45204213,794.9303537,1853,-0.000740078,0.00070246,JOE READ
Jason Ellsworth,13.6,Republican,Senator,Montana,42.4651754,red,13.6,68.91780344,803.1184758,1854,0.006088292,-0.011261759,JASON ELLSWORTH
Willis Curdy,100,Democrat,Representative,Montana,42.4651754,blue,100,486.2475581,805.1020386,1855,0.010284975,-0.003265428,WILLIS CURDY
Ron Marshall,18.2,Republican,Representative,Montana,42.4651754,red,18.2,93.36200751,794.4372915,1856,-0.001123185,-0.003219313,RON MARSHALL
Shannon O'Brien,100,Democrat,Senator,Montana,42.4651754,blue,100,506.5288862,780.7163588,1857,0.001817472,-0.003584255,SHANNON O'BRIEN
Sue Vinton,2.5,Republican,Representative,Montana,42.4651754,red,2.5,12.82569411,777.34795,1858,0.002774416,-0.00426713,SUE VINTON
Gregory Frazer,45.5,Republican,Representative,Montana,42.4651754,red,45.5,227.5,791.6666667,1859,0,0,GREGORY FRAZER
Rhonda Knudsen,0,Republican,Representative,Montana,42.4651754,red,0,-5.165490347,780.4229329,1860,0.001027527,0.000871685,RHONDA KNUDSEN
Jennifer Pomnichowski,100,Democrat,Senator,Montana,42.4651754,blue,100,490.6858048,778.5163547,1861,-0.00737729,-0.00647378,JENNIFER POMNICHOWSKI
Carlie Boland,100,Democrat,Senator,Montana,42.4651754,blue,100,492.2223865,765.1309139,1862,-0.013329992,0.007827266,CARLIE BOLAND
Fred Anderson,22.5,Republican,Representative,Montana,42.4651754,red,22.5,114.6743148,796.8609596,1863,-0.000342637,-0.001697838,FRED ANDERSON
Diane Sands,98.4,Democrat,Senator,Montana,42.4651754,blue,98.4,487.2290389,771.3874301,1864,-0.015556394,0.004855535,DIANE SANDS
Jane Gillette,0,Republican,Representative,Montana,42.4651754,red,0,2.711330993,781.6035435,1865,5.72E-05,0.001881916,JANE GILLETTE
Emma Kerr-Carpenter,100,Democrat,Representative,Montana,42.4651754,blue,100,494.0435841,806.6777195,1866,0.00337293,-0.001094185,EMMA KERR-CARPENTER
Barry Usher,7.9,Republican,Representative,Montana,42.4651754,red,7.9,39.3781753,802.8914953,1867,0.000217067,-0.001205735,BARRY USHER
Frank Smith,97.6,Democrat,Representative,Montana,42.4651754,blue,97.6,483.5357075,797.6304589,1868,0.011093924,-0.00633346,FRANK SMITH
Janet Ellis,100,Democrat,Senator,Montana,42.4651754,blue,100,501.800671,808.0669833,1869,0.000252276,0.002211801,JANET ELLIS
Mark Noland,9.8,Republican,Representative,Montana,42.4651754,red,9.8,53.92157739,771.3141108,1870,-0.002368431,-0.000689359,MARK NOLAND
David Howard,9.8,Republican,Senator,Montana,42.4651754,red,9.8,53.64106838,779.2540749,1871,-0.001382911,0.000992596,DAVID HOWARD
Tom Welch,22.5,Republican,Representative,Montana,42.4651754,red,22.5,116.5919225,789.1046149,1872,9.96E-05,0.000618316,TOM WELCH
Katherin Kelker,96.6,Democrat,Representative,Montana,42.4651754,blue,96.6,480.3492756,810.4312746,1873,0.012865908,-0.003623711,KATHERIN KELKER
Mary Caferro,80,Democrat,Representative,Montana,42.4651754,blue,80,399.5372705,789.5493211,1874,-0.000119582,-1.50E-05,MARY CAFERRO
Greg Hertz,3.3,Republican,Senator,Montana,42.4651754,red,3.3,18.17849668,790.1207856,1875,-0.000357736,0.003198694,GREG HERTZ
Wendy McKamey,19.7,Republican,Representative,Montana,42.4651754,red,19.7,101.4372569,804.8013286,1876,0.005786815,0.005295702,WENDY MCKAMEY
Brad Tschida,10,Republican,Representative,Montana,42.4651754,red,10,53.21040881,811.097274,1877,0.001964105,-0.003591014,BRAD TSCHIDA
Mary McNally,100,Democrat,Senator,Montana,42.4651754,blue,100,501.6854559,786.987275,1878,-0.000970107,-0.010122517,MARY MCNALLY
Frank Fleming,13,Republican,Representative,Montana,42.4651754,red,13,67.20906999,787.432314,1879,0.000402317,0.003852457,FRANK FLEMING
Katie Zolnikov,9.1,Republican,Representative,Montana,42.4651754,red,9.1,40.18810394,770.8920228,1880,-0.005185104,-0.000444372,KATIE ZOLNIKOV
Caleb Hinkle,22.2,Republican,Representative,Montana,42.4651754,red,22.2,112.7333993,804.6111098,1881,-0.000627116,-0.003385696,CALEB HINKLE
Paul Fielder,9.1,Republican,Representative,Montana,42.4651754,red,9.1,39.73482681,786.9895206,1882,-0.00213008,-0.001742318,PAUL FIELDER
Geraldine Custer,31.1,Republican,Representative,Montana,42.4651754,red,31.1,157.5304807,789.0695192,1883,-5.49E-06,0.000266221,GERALDINE CUSTER
Denise Hayman,100,Democrat,Representative,Montana,42.4651754,blue,100,507.0672724,823.0820931,1884,-0.001208771,0.012613023,DENISE HAYMAN
Neil Duram,13,Republican,Representative,Montana,42.4651754,red,13,67.34216413,779.4417353,1885,0.000115272,0.003886686,NEIL DURAM
Dennis Lenz,2.5,Republican,Representative,Montana,42.4651754,red,2.5,11.29438141,794.1830059,1886,-0.002836404,0.00132885,DENNIS LENZ
Keith Regier,9.7,Republican,Senator,Montana,42.4651754,red,9.7,53.1197432,803.1540582,1887,0.000578777,0.001590465,KEITH REGIER
Kerri Seekins-Crowe,0,Republican,Representative,Montana,42.4651754,red,0,-1.30565812,809.1980845,1888,0.006793455,0.000541601,KERRI SEEKINS-CROWE
Steve Gunderson,12.5,Republican,Representative,Montana,42.4651754,red,12.5,62.00215914,807.0782321,1889,0.004021409,-0.013110165,STEVE GUNDERSON
John Esp,9.1,Republican,Senator,Montana,42.4651754,red,9.1,46.91569787,775.1411125,1890,-0.002062203,-0.001379608,JOHN ESP
Steve Gist,27.3,Republican,Representative,Montana,42.4651754,red,27.3,139.299516,783.5945307,1891,-0.000380647,0.000208046,STEVE GIST
Dave Fern,100,Democrat,Representative,Montana,42.4651754,blue,100,496.9228207,758.7178907,1892,-0.009628418,0.014166284,DAVE FERN
Marvin Weatherwax,90.5,Democrat,Representative,Montana,42.4651754,blue,90.5,452.5,791.6666667,1893,-8.84E-16,-3.00E-52,MARVIN WEATHERWAX
Brian Hoven,21.9,Republican,Senator,Montana,42.4651754,red,21.9,110.8397491,783.5542993,1894,-0.001448636,0.001920728,BRIAN HOVEN
Jerry Schillinger,0,Republican,Representative,Montana,42.4651754,red,0,-4.532645195,801.8980331,1895,0.007379827,-0.001607866,JERRY SCHILLINGER
Mallerie Stromswold,18.2,Republican,Representative,Montana,42.4651754,red,18.2,87.21850814,806.7985938,1896,0.007848913,0.011555819,MALLERIE STROMSWOLD
Katie Sullivan,100,Democrat,Representative,Montana,42.4651754,blue,100,491.467729,799.2376946,1897,0.002516074,-0.007986221,KATIE SULLIVAN
Tom Jacobson,71.7,Democrat,Senator,Montana,42.4651754,blue,71.7,358.2447565,787.8730067,1898,-9.95E-05,-2.89E-07,TOM JACOBSON
Marty Malone,18.2,Republican,Representative,Montana,42.4651754,red,18.2,91.44957162,773.4167433,1899,-0.002991566,0.003846224,MARTY MALONE
Jimmy Patelis,0,Republican,Representative,Montana,42.4651754,red,0,3.401816268,802.7711351,1900,0.004819414,-0.000795777,JIMMY PATELIS
Jeffrey Welborn,21,Republican,Senator,Montana,42.4651754,red,21,106.9940393,799.0750648,1901,-0.0024991,-0.002576081,JEFFREY WELBORN
Mark Blasdel,3.1,Republican,Senator,Montana,42.4651754,red,3.1,18.23923537,798.1050958,1902,-0.000262368,0.000642855,MARK BLASDEL
Denley Loge,12.5,Republican,Representative,Montana,42.4651754,red,12.5,60.23172954,791.3270031,1903,-4.79E-05,0.002837175,DENLEY LOGE
Daniel Salomon,22.6,Republican,Senator,Montana,42.4651754,red,22.6,118.4562668,781.3218233,1904,0.000963444,0.004168376,DANIEL SALOMON
Marilyn Marler,100,Democrat,Representative,Montana,42.4651754,blue,100,500.1785473,765.9686294,1905,-0.005216686,0.00711264,MARILYN MARLER
Braxton Mitchell,9.1,Republican,Representative,Montana,42.4651754,red,9.1,46.38397308,791.0470653,1906,-8.38E-05,0.002676203,BRAXTON MITCHELL
Theresa Manzella,14.8,Republican,Senator,Montana,42.4651754,red,14.8,75.12192605,787.844379,1907,0.002097105,0.005863054,THERESA MANZELLA
Amy Regier,9.1,Republican,Representative,Montana,42.4651754,red,9.1,39.33505198,810.8994831,1908,0.000140046,-0.003550363,AMY REGIER
Tyson Running Wolf,100,Democrat,Representative,Montana,42.4651754,blue,100,488.8025689,791.8057757,1909,0.001036637,-0.012242846,TYSON RUNNING WOLF
Brad Molnar,18.2,Republican,Senator,Montana,42.4651754,red,18.2,89.59641746,781.1774262,1910,-0.003614884,-5.35E-05,BRAD MOLNAR
Linda Reksten,42.9,Republican,Representative,Montana,42.4651754,red,42.9,214.5,791.6666667,1911,0,0,LINDA REKSTEN
Douglas Kary,9.4,Republican,Senator,Montana,42.4651754,red,9.4,46.28708251,799.0111507,1912,0.000561287,0.001214066,DOUGLAS KARY
Susan Webber,100,Democrat,Senator,Montana,42.4651754,blue,100,504.8609836,759.5962614,1913,-0.00272768,0.013643945,SUSAN WEBBER
Gordon Vance,6.2,Republican,Senator,Montana,42.4651754,red,6.2,32.52388866,798.8463278,1914,-0.002022295,-0.001243797,GORDON VANCE
Moffie Funk,96.7,Democrat,Representative,Montana,42.4651754,blue,96.7,477.6520383,802.9153118,1915,0.013611293,-0.006920806,MOFFIE FUNK
Jim Keane,47.5,Democrat,Representative,Montana,42.4651754,blue,47.5,237.5,791.6666667,1916,0,0,JIM KEANE
Ross Fitzgerald,20,Republican,Representative,Montana,42.4651754,red,20,101.236594,793.5220798,1917,-0.003971659,-0.00119603,ROSS FITZGERALD
Cary Smith,6.2,Republican,Senator,Montana,42.4651754,red,6.2,25.62671846,802.7943732,1918,-0.003435921,-0.003657779,CARY SMITH
Derek Skees,2.5,Republican,Representative,Montana,42.4651754,red,2.5,11.37807629,802.1783748,1919,-0.002520271,-0.001237062,DEREK SKEES
Mark Sweeney,95.5,Democrat,Senator,Montana,42.4651754,blue,95.5,474.20595,795.6967934,1920,0.007732649,0.005313218,MARK SWEENEY
John Fuller,0,Republican,Representative,Montana,42.4651754,red,0,5.012416449,789.2182579,1921,0.002848954,-0.003267746,JOHN FULLER
Steve Fitzpatrick,20,Republican,Senator,Montana,42.4651754,red,20,103.2300839,785.7495152,1922,-0.003184439,-0.000598078,STEVE FITZPATRICK
Rynalea Whiteman Pena,100,Democrat,Representative,Montana,42.4651754,blue,100,498.758118,779.63148,1923,-0.003873985,-0.007778561,RYNALEA WHITEMAN PENA
Kim Abbott,100,Democrat,Representative,Montana,42.4651754,blue,100,491.4743132,820.1387179,1924,0.008845306,0.007818618,KIM ABBOTT
Llew Jones,16.9,Republican,Representative,Montana,42.4651754,red,16.9,81.1081228,793.135771,1925,0.009298622,-7.17E-05,LLEW JONES
Bob Keenan,6.2,Republican,Senator,Montana,42.4651754,red,6.2,32.55401547,790.8946977,1926,-0.003327758,0.00174295,BOB KEENAN
Kenneth Holmlund,16.4,Republican,Representative,Montana,42.4651754,red,16.4,80.11374495,803.287909,1927,0.016346486,0.005993904,KENNETH HOLMLUND
Mike Hopkins,50,Republican,Representative,Montana,42.4651754,red,50,250,791.6666667,1928,0,0,MIKE HOPKINS
Jennifer Carlson,18.2,Republican,Representative,Montana,42.4651754,red,18.2,94.32551827,810.3362495,1929,-0.000773411,0.017144048,JENNIFER CARLSON
Sharon Stewart-Peregoy,87.1,Democrat,Representative,Montana,42.4651754,blue,87.1,435.5,795.6626079,1930,9.44E-05,1.06E-15,SHARON STEWART-PEREGOY
Tom McGillvray,0,Republican,Senator,Montana,42.4651754,red,0,0.196835053,795.5135704,1931,0.004471349,-0.003659002,TOM MCGILLVRAY
Shane Morigeau,100,Democrat,Senator,Montana,42.4651754,blue,100,512.2002232,795.9017118,1932,-0.005899345,-0.004980163,SHANE MORIGEAU
Russel Tempel,14.6,Republican,Senator,Montana,42.4651754,red,14.6,74.61963004,797.5770416,1933,0.018175446,0.00177595,RUSSEL TEMPEL
Mike Lang,8.1,Republican,Senator,Montana,42.4651754,red,8.1,33.23531261,774.7527354,1934,-0.005779107,-0.001706747,MIKE LANG
Bob Phalen,18.2,Republican,Representative,Montana,42.4651754,red,18.2,87.7112388,788.8834475,1935,-0.003264482,-0.003962423,BOB PHALEN
Michele Binkley,27.3,Republican,Representative,Montana,42.4651754,red,27.3,132.4107418,787.5896547,1936,2.13E-05,-0.00053909,MICHELE BINKLEY
Bill Mercer,4.3,Republican,Representative,Montana,42.4651754,red,4.3,18.35248628,806.1114928,1937,-0.000479481,-0.002571177,BILL MERCER
Ed Stafman,100,Democrat,Representative,Montana,42.4651754,blue,100,514.3004503,782.058654,1938,-0.000779635,-0.001400565,ED STAFMAN
Sara Novak,81.8,Democrat,Representative,Montana,42.4651754,blue,81.8,408.7288069,787.7911742,1939,-5.47E-05,-1.66E-05,SARA NOVAK
Bob Brown,9.8,Republican,Senator,Montana,42.4651754,red,9.8,53.44765182,787.2488557,1940,-0.001394993,0.001515249,BOB BROWN
Casey Knudsen,0,Republican,Representative,Montana,42.4651754,red,0,-7.69023756,794.3912582,1941,0.003995756,-0.004378435,CASEY KNUDSEN
Jedediah Hinkle,13.2,Republican,Representative,Montana,42.4651754,red,13.2,66.97455847,795.3708848,1942,0.001609499,0.005315524,JEDEDIAH HINKLE
Duane Ankney,19,Republican,Senator,Montana,42.4651754,red,19,97.23028296,778.9457939,1943,-0.000565847,0.001815325,DUANE ANKNEY
Julie Dooling,30.4,Republican,Representative,Montana,42.4651754,red,30.4,151.4609733,794.2657805,1944,-4.00E-05,-6.83E-05,JULIE DOOLING
Kenneth Bogner,9.1,Republican,Senator,Montana,42.4651754,red,9.1,46.24118838,806.9697204,1945,0.001454075,-0.001411906,KENNETH BOGNER
Mark Thane,100,Democrat,Representative,Montana,42.4651754,blue,100,507.0752159,802.0132551,1946,-0.003537927,-0.003169735,MARK THANE
